"gene","rho","pval","padj"
"Srpk1",0.0375350687367632,0.165596234549132,0.829000659948822
"Washc5",0.0374986380542632,0.166007538618491,0.829000659948822
"Gfod2",0.0374774520653642,0.166247082110247,0.829000659948822
"Zfp942",0.0374522218773946,0.166532690735136,0.829000659948822
"Gin1",0.037431632187017,0.166766041325151,0.829000659948822
"Brix1",0.0374236685467922,0.166856362022706,0.829000659948822
"H2afj",0.0374106201287444,0.16700443179224,0.829000659948822
"Cd302",0.0373857206087854,0.167287258193356,0.829081474304032
"Prep",0.0373387865975329,0.167821345108962,0.829702520082398
"Lnpk",0.037336945973289,0.167842316579941,0.829702520082398
"C2cd5",0.0373295717215278,0.167926356109299,0.829702520082398
"Aftph",0.0373225185651851,0.168006765851253,0.829702520082398
"Wdfy1",0.0372956554544951,0.168313284092235,0.830608203720717
"Naa40",0.0372788614008609,0.168505123491912,0.830647346477274
"Ell2",0.0372734056942498,0.168567479591964,0.830647346477274
"Deptor",0.0372389274429153,0.168961949559157,0.831589130580505
"Pkib",0.0372086511359884,0.16930891466184,0.831589130580505
"Cope",0.0371650292831343,0.169809757309512,0.833117543861796
"Dtymk",0.0371261672839025,0.170256883642124,0.833922306555094
"Celf1",0.0371256199565983,0.170263187198233,0.833922306555094
"Mettl15",0.0371091937458486,0.17045244880079,0.833922306555094
"Tspan14",0.0370736659963414,0.170862335438399,0.833922306555094
"Cct3",0.0370485398677117,0.17115266258214,0.833922306555094
"Dcaf8",0.0370413213820952,0.171236138861668,0.833922306555094
"Usp37",0.0370023590793639,0.171687233993467,0.833922306555094
"Dcp2",0.0369732267576332,0.172025100296537,0.833922306555094
"Exoc7",0.03696003896628,0.17217821090744,0.833922306555094
"Gm13710",0.0369588059853342,0.172192531053468,0.833922306555094
"Hacd2",0.0369509021533275,0.172284349256267,0.833922306555094
"Dusp3",0.0369022320446755,0.172850552545648,0.834060916154993
"Strn4",0.0369018617012889,0.172854866253701,0.834060916154993
"Atp6ap2",0.0368850476961039,0.173050798140824,0.834060916154993
"Cpne2",0.0368806177458426,0.173102447492307,0.834060916154993
"Notch2",0.036879036242961,0.173120889222807,0.834060916154993
"Lmo4",0.036862564538295,0.173313051171051,0.834060916154993
"Sbds",0.0368429618310163,0.173541947445052,0.834060916154993
"Trmt1l",0.0368424246602797,0.17354822303829,0.834060916154993
"Ranbp2",0.0368282656412626,0.173713699393756,0.834060916154993
"Zcchc8",0.0368188112344059,0.17382425852703,0.834060916154993
"Tacc1",0.0368102390425356,0.173924546484426,0.834060916154993
"Cul1",0.0367418089004281,0.174726674240054,0.836668964460819
"A630001G21Rik",0.0367315202171602,0.174847514793001,0.836668964460819
"Ak5",0.0367239293871002,0.174936709005219,0.836668964460819
"Ralgapb",0.0367157934112706,0.175032346479533,0.836668964460819
"Mphosph9",0.036695861118617,0.175266813026076,0.836668964460819
"C130073E24Rik",0.036680292689701,0.175450109552881,0.836668964460819
"Rragc",0.0366799815203461,0.175453774593397,0.836668964460819
"Rabep2",0.0366765155231734,0.175494601943679,0.836668964460819
"Pak3",0.0366450939462964,0.175865052164774,0.836672070888686
"Rps12",0.0366424119154114,0.175896699403267,0.836672070888686
"Cox8a",0.0366147741555541,0.176223064619375,0.837183657691761
"Trim30a",0.0365626965583005,0.176839256902947,0.837193240332423
"Cic",0.0365604128572109,0.176866314756958,0.837193240332423
"Dmac2",0.0365446206844299,0.177053508650817,0.837193240332423
"Hck",0.0365079484831844,0.177488774422943,0.837193240332423
"Aatk",0.0365073861940581,0.177495454475317,0.837193240332423
"Arhgef3",0.0365009400619545,0.177572048546512,0.837193240332423
"Trmt2a",0.0364917924764758,0.177680783955049,0.837193240332423
"Brox",0.0364853271148614,0.17775766620174,0.837193240332423
"Prdm1",0.0364806870306243,0.177812858579809,0.837193240332423
"Lmbrd2",0.0364785560716873,0.177838209952291,0.837193240332423
"Cacna2d2",0.0364785392629631,0.177838409931272,0.837193240332423
"Zfp408",0.0364531543419223,0.178140613644699,0.838031087620042
"Apobec1",0.0364396739109201,0.178301251299374,0.838202258721658
"Msh2",0.0364072416470487,0.178688166919204,0.839436193619047
"Phtf1",0.0363850364053888,0.178953434164917,0.84003563971568
"Eif5b",0.0363425240706254,0.179462109126614,0.84003563971568
"Tlr13",0.0363353238903867,0.179548368025061,0.84003563971568
"Gab2",0.0363264951190214,0.179654179626832,0.84003563971568
"Zfp462",0.0363237212386933,0.179687433754777,0.84003563971568
"Clptm1",0.0362749135491283,0.180273303175626,0.840570481720414
"Stard9",0.0362347156923819,0.180756886896429,0.840570481720414
"Syt16",0.0362189519687638,0.180946788296359,0.840570481720414
"Ythdc1",0.0362135722842046,0.181011629782743,0.840570481720414
"Gcn1l1",0.0362108408993014,0.181044557835024,0.840570481720414
"Csgalnact2",0.0362016406264004,0.181155503871945,0.840570481720414
"Zfp335os",0.0361953337849733,0.181231587155506,0.840570481720414
"Efcab14",0.0361802171720154,0.181414044544837,0.840570481720414
"Grk4",0.0361545056277906,0.181724695399591,0.840570481720414
"Itpripl1",0.0361478651451483,0.181804990761538,0.840570481720414
"Snx32",0.036138500535034,0.181918270397639,0.840570481720414
"Sav1",0.0361356238510509,0.181953078897886,0.840570481720414
"Ppip5k2",0.0361145064169212,0.182208755536267,0.840570481720414
"March8",0.0360914295898843,0.182488459516353,0.840570481720414
"Fut8",0.0360766549508337,0.182667703261507,0.840570481720414
"Pgm2",0.0360519234807668,0.182968033536116,0.841378564577123
"Sem1",0.0360412333290783,0.18309796407855,0.841402497053062
"Ssb",0.0359901222437379,0.183720123908554,0.841461932987687
"Atf7",0.0359825491804239,0.183812441412046,0.841461932987687
"Mir124a-1hg",0.0359805899637789,0.183836330331303,0.841461932987687
"Secisbp2l",0.0359405143789379,0.184325479940434,0.841461932987687
"Rnf121",0.0359330723741162,0.184416420499507,0.841461932987687
"Senp7",0.0359274288190238,0.18448540629679,0.841461932987687
"Nfx1",0.0358688695760519,0.185202350347263,0.841461932987687
"Twistnb",0.0358680460260066,0.185212447775243,0.841461932987687
"Cttnbp2",0.0358461586092245,0.185480955312639,0.841461932987687
"Mast2",0.0358400855432842,0.185555508601006,0.841461932987687
"Psmd7",0.0358016297780257,0.186028107593825,0.841461932987687
"Abcg3",0.0358009320664361,0.186036690264758,0.841461932987687
"Gm4951",0.035758387661866,0.186560588964874,0.841461932987687
"Mnat1",0.0357556258048697,0.186594636518983,0.841461932987687
"Rtn3",0.0357424161937802,0.186757545064331,0.841461932987687
"3300002I08Rik",0.0357359139009415,0.186837773626123,0.841461932987687
"Stox2",0.0356794077294596,0.187536046193588,0.841461932987687
"Ripk1",0.0356786267985376,0.187545709976826,0.841461932987687
"Psmb2",0.0356747511032528,0.187593675963666,0.841461932987687
"Nfs1",0.035660924432835,0.18776486989901,0.841461932987687
"Snd1",0.0356521373165142,0.187873726797173,0.841461932987687
"Mfsd1",0.0356271225076678,0.188183870957238,0.841461932987687
"Rtcb",0.0356161702170483,0.188319780787445,0.841461932987687
"Xpo1",0.0356099486938632,0.188397017498431,0.841461932987687
"Rgl1",0.035597896840548,0.188546700876206,0.841461932987687
"Unc13b",0.0355961924611524,0.188567876247486,0.841461932987687
"Rps15",0.0355665026854431,0.188937025976854,0.841461932987687
"Wdr17",0.0355493481451187,0.189150560516559,0.841461932987687
"Chek2",0.0355450064522789,0.189204632768097,0.841461932987687
"Bcl9l",0.0355223989480934,0.189486374782226,0.841461932987687
"Hpcal1",0.0355193051698237,0.189524954457211,0.841461932987687
"Cep192",0.035514237859565,0.189588156732815,0.841461932987687
"Adarb2",0.0354621137758483,0.190239177689768,0.841461932987687
"Mau2",0.0354216727162253,0.190745411533337,0.841461932987687
"Adcy2",0.0354085958072706,0.1909093176639,0.841461932987687
"Dph6",0.0354038771223607,0.190968487133788,0.841461932987687
"Msl2",0.0353946001666585,0.19108485388497,0.841461932987687
"Atp6v1g2",0.0353863193791899,0.191188769088613,0.841461932987687
"Clstn2",0.0353860205449363,0.191192519921706,0.841461932987687
"Cuedc1",0.0353816492144458,0.191247393077934,0.841461932987687
"2510009E07Rik",0.0353465308047559,0.191688653341929,0.841461932987687
"Keap1",0.0353425544727136,0.191738662770858,0.841461932987687
"Zfp787",0.0353400809733379,0.19176977624882,0.841461932987687
"Tec",0.0353242271540501,0.191969285225738,0.841461932987687
"Tln1",0.0353076909483914,0.192177543954371,0.841461932987687
"Gm15563",0.0352858608585668,0.192452728471736,0.841461932987687
"Znrf3",0.0352633494329393,0.19273680463478,0.841461932987687
"Pigb",0.0352514184563766,0.192887488747328,0.841461932987687
"Pmch",0.035247190987559,0.192940900959543,0.841461932987687
"Slc35f1",0.0352424432109789,0.193000899972457,0.841461932987687
"Hnrnpl",0.035233712552229,0.193111267548428,0.841461932987687
"Mpp7",0.035229592809963,0.19316336285709,0.841461932987687
"Ache",0.0352117354381325,0.193389293617403,0.841461932987687
"Uhrf2",0.0352058421087465,0.193463898319582,0.841461932987687
"Ctnna1",0.0351307784918901,0.194415989724602,0.841559284928378
"Ankrd17",0.0351295507288242,0.194431590913639,0.841559284928378
"Anapc5",0.0351289488870997,0.194439238853431,0.841559284928378
"Pisd",0.0351066541752374,0.194722705640515,0.841559284928378
"Sec24c",0.0350648532333517,0.195255000946607,0.841559284928378
"Nup88",0.0350613797846536,0.195299279931664,0.841559284928378
"2410004B18Rik",0.0350595829111035,0.195322189083118,0.841559284928378
"Slc31a2",0.0350455926584129,0.195500624448201,0.841559284928378
"Dap3",0.0350442898525395,0.195517246850914,0.841559284928378
"Iars",0.0350087792850956,0.19597072216814,0.841559284928378
"Vps13a",0.0349970240281745,0.196121008063273,0.841559284928378
"Nfix",0.0349822519535774,0.196309982253521,0.841559284928378
"Suds3",0.0349471048003391,0.196760143601017,0.841559284928378
"Cdc27",0.0349387354538542,0.196867448608366,0.841559284928378
"Ubn1",0.0349284598057773,0.19699925320625,0.841559284928378
"Acin1",0.034907913948293,0.197262986145089,0.841559284928378
"Dctn5",0.0349058670789391,0.197289274522838,0.841559284928378
"Atp1b3",0.0349057214078807,0.197291145504802,0.841559284928378
"Cox6b1",0.0348926321305264,0.197459315605406,0.841559284928378
"Dnmbp",0.0348738270467054,0.197701105372387,0.841559284928378
"Senp5",0.0348385182445284,0.198155679162252,0.841559284928378
"Mettl7a1",0.034796580936796,0.198696581436127,0.841559284928378
"Dbn1",0.0347817950922936,0.198887544311124,0.841559284928378
"Gnb2",0.0347813065943857,0.198893855669569,0.841559284928378
"Arpc1a",0.0347812844932821,0.198894141217725,0.841559284928378
"Macrod1",0.0347807343155011,0.198901249658317,0.841559284928378
"Sdhaf2",0.0347805203358139,0.198904014381854,0.841559284928378
"Orc2",0.0347736234112706,0.198993141090272,0.841559284928378
"Rab39",0.0347597033210637,0.1991731146825,0.841559284928378
"Nop10",0.0347563852265494,0.199216032035416,0.841559284928378
"6330403K07Rik",0.0347465698019984,0.199343027562951,0.841559284928378
"Rnf126",0.0347441997600571,0.199373700880378,0.841559284928378
"Ppid",0.0347326261648348,0.199523536978031,0.841559284928378
"Gnal",0.0347267996524308,0.199599000279485,0.841559284928378
"Fggy",0.0346962840289214,0.199994569988782,0.841569614103889
"Mtx2",0.0346780007933785,0.20023184676128,0.841569614103889
"Acsl1",0.0346700897884104,0.200334578070147,0.841569614103889
"Atp2a2",0.0346494652901444,0.200602585902157,0.841569614103889
"Gigyf2",0.0346393904984304,0.20073359913553,0.841569614103889
"Supt6",0.0346263087645832,0.200903807897026,0.841569614103889
"Fer",0.0346178699958567,0.201013662016365,0.841569614103889
"Arpc1b",0.0346110439977647,0.201102553447901,0.841569614103889
"Pfkfb4",0.034596126368616,0.201296917693345,0.841569614103889
"Prpf8",0.034581152571075,0.201492151373751,0.841569614103889
"Gm26551",0.0345708540021909,0.201626507802983,0.841569614103889
"Dpy30",0.0345577872546525,0.201797072149854,0.841569614103889
"Sin3a",0.0345525010917864,0.201866103935235,0.841569614103889
"Zfp991",0.0345444162092879,0.20197171734868,0.841569614103889
"Ampd3",0.0345325770943512,0.202126445166049,0.841677479613231
"Tmem29",0.0345163555259138,0.202338588274935,0.841677479613231
"Ppp2r1a",0.0345138090713262,0.202371905118983,0.841677479613231
"Luzp1",0.0345032980423426,0.202509469688238,0.841730673146553
"Agtpbp1",0.0344918992914911,0.20265872935374,0.841832381909071
"Rps29",0.0344611592894666,0.203061649907097,0.842987009398939
"Klhl28",0.0344342665452154,0.203414620690348,0.843138236901401
"Mtus2",0.034429819750788,0.203473028413205,0.843138236901401
"9430015G10Rik",0.0343924881873181,0.203963851795858,0.844560653862354
"Hdac1",0.0343785468727353,0.204147368252409,0.844560653862354
"Ppm1e",0.0343372573085263,0.204691587287795,0.844560653862354
"Klhdc2",0.0343234400239322,0.204873941800089,0.844560653862354
"Gng12",0.034321133715091,0.204904390948782,0.844560653862354
"Ptk2",0.0343155969997429,0.204977503104857,0.844560653862354
"Rsbn1",0.0343109091250883,0.205039421155949,0.844560653862354
"Slc16a10",0.034300454028731,0.205177562338009,0.844560653862354
"6530409C15Rik",0.0342892162915494,0.205326119748507,0.844560653862354
"Sufu",0.0342613427384132,0.205694931581186,0.844560653862354
"Trpm7",0.0342488321925111,0.205860622421832,0.844560653862354
"Dlgap4",0.034238916590376,0.205992014373386,0.844560653862354
"Tmsb10",0.0342234283845012,0.206197370812085,0.844560653862354
"Zfp958",0.0341910748329547,0.206626822124328,0.844560653862354
"Cntnap2",0.03416989523939,0.206908304754014,0.844560653862354
"H2-D1",0.0341591799945597,0.207050819170599,0.844560653862354
"Hsf1",0.0341463063357387,0.207222134917355,0.844560653862354
"Wbp11",0.0341272339984158,0.207476128177604,0.844560653862354
"Grm1",0.0341241493182133,0.207517229172879,0.844560653862354
"B4galt5",0.0341201059531145,0.207571112843517,0.844560653862354
"Nadk2",0.0341169328135459,0.207613406603636,0.844560653862354
"Slc45a4",0.0341104179938686,0.207700260116446,0.844560653862354
"Sppl2a",0.0341013201451041,0.207821593801691,0.844560653862354
"H3f3b",0.034094666865448,0.207910357931723,0.844560653862354
"Slc22a17",0.0340917765670318,0.20794892714281,0.844560653862354
"Tvp23b",0.0340783457865241,0.208128220444908,0.844560653862354
"Ociad1",0.0340645610225768,0.20831235562324,0.844560653862354
"Ralyl",0.0340543756518895,0.208448486314975,0.844560653862354
"U2af1",0.0340310100944916,0.20876101770225,0.844928753557722
"Pde7b",0.0340288568647882,0.208789835781311,0.844928753557722
"Xylt1",0.0340010346133505,0.209162458148008,0.84542237427589
"Ube3a",0.0339754360137519,0.209505724063938,0.846042729015822
"Wdfy3",0.0339435859283031,0.209933388355417,0.846509646052385
"Pdhx",0.0338954347790688,0.210581131794231,0.847816778706958
"Sec24b",0.0338806252157001,0.210780644535784,0.847895525192902
"Rasgrf2",0.0338388315057976,0.211344421140849,0.849153939854773
"Tmem140",0.033823519041995,0.211551251109249,0.849273584589082
"Gm20642",0.0338179888372044,0.211625985131077,0.849273584589082
"Ptpra",0.0337713087877254,0.212257569122924,0.84938604269142
"Slmap",0.0337560724355686,0.212464012071825,0.84938604269142
"Miga1",0.0337355709868783,0.212742022308273,0.84938604269142
"Mark2",0.0337330428652795,0.212776323109027,0.84938604269142
"Sap130",0.0337180821502095,0.212979387287274,0.84938604269142
"Riok3",0.0337083817987679,0.213111126374456,0.84938604269142
"Capn15",0.0336881934788748,0.21338548944264,0.84938604269142
"Slk",0.0336803347612086,0.213492359721614,0.84938604269142
"Comtd1",0.0336773960967464,0.213532332371241,0.84938604269142
"Tspan5",0.0336398908553488,0.2140429644618,0.84938604269142
"Ap3s1",0.033631480945014,0.214157585653736,0.84938604269142
"Pds5b",0.0336280454804729,0.214204421350361,0.84938604269142
"Slc4a10",0.0336272340997972,0.214215483982215,0.84938604269142
"Alg1",0.0336233000686797,0.214269127696209,0.84938604269142
"Immp2l",0.0336156698117411,0.214373200040082,0.84938604269142
"Prorsd1",0.0336049126721541,0.214519983117218,0.84938604269142
"Cmas",0.0336029314962186,0.214547024505336,0.84938604269142
"Ctbs",0.0336027187568983,0.214549928364391,0.84938604269142
"Tpm1",0.0335434092784145,0.215360597925206,0.849602863040755
"Spopl",0.0335422749319191,0.215376124155534,0.849602863040755
"Smg7",0.0334857571400272,0.216150724795235,0.849602863040755
"Sh3gl2",0.033472128217163,0.216337814489462,0.849602863040755
"Zfp322a",0.0334703141830303,0.216362725241958,0.849602863040755
"Mprip",0.033455689981212,0.21656362363173,0.849602863040755
"Ddost",0.0334524936475986,0.21660755077134,0.849602863040755
"Myo18a",0.0334397927326469,0.216782162447096,0.849602863040755
"Yme1l1",0.0334343487346036,0.216857037284873,0.849602863040755
"C5ar1",0.0334241331761829,0.216997588647972,0.849602863040755
"Ythdf3",0.0334066244737458,0.217238635392121,0.850053268187498
"Fgf14",0.0333917373800871,0.21744374106247,0.850362595482564
"Samhd1",0.0333691423902847,0.217755307347118,0.850481833053766
"0610009O20Rik",0.0333610594006421,0.217866842933862,0.850481833053766
"Stx16",0.0333515600559756,0.217997974953658,0.850481833053766
"Zfp90",0.033343660576917,0.218107065061189,0.850481833053766
"Caprin1",0.0333296627988977,0.218300467609694,0.850481833053766
"Zmat1",0.033320373225652,0.218428886427808,0.850481833053766
"Kmt2e",0.0333079648250771,0.218600504401489,0.850481833053766
"Plekhb2",0.0332913106395291,0.218830996992017,0.850481833053766
"Dnajc18",0.0332794728707267,0.218994936745206,0.850481833053766
"Nlrp3",0.0332788307888891,0.219003831373161,0.850481833053766
"Btbd3",0.0332711263831797,0.219110579136135,0.850481833053766
"Tbc1d13",0.0332656051748961,0.219187100738632,0.850481833053766
"Ap2a1",0.0332339744573998,0.219625858519602,0.850481833053766
"Pcmt1",0.0332082583152736,0.219983037519927,0.850481833053766
"Stx3",0.0332033762161458,0.220050893415215,0.850481833053766
"Ino80",0.033190974621749,0.220223329606218,0.850481833053766
"Iqsec1",0.0331828337681553,0.220336575567446,0.850481833053766
"Cep162",0.0331750517803014,0.220444868412998,0.850481833053766
"Thsd7b",0.0331743070067149,0.220455234557072,0.850481833053766
"Mpc2",0.0331391644340164,0.22094476414349,0.850481833053766
"Hsp90ab1",0.0331207449263529,0.221201655213989,0.850481833053766
"Clpx",0.033104144316711,0.22143336183946,0.850481833053766
"Stat5b",0.0330909175064986,0.221618102245951,0.850481833053766
"Ep300",0.0330399354856001,0.222331206054676,0.850481833053766
"Me2",0.0330365430178186,0.222378715888834,0.850481833053766
"Fbl",0.0330302181295206,0.222467312210236,0.850481833053766
"Srebf2",0.0330081162992399,0.22277710338462,0.850481833053766
"Tap2",0.0330067601706004,0.222796121653049,0.850481833053766
"Ddx47",0.0330063413397181,0.222801995547356,0.850481833053766
"Ftx",0.0329634001565564,0.223404811941614,0.850481833053766
"Set",0.032962869876537,0.223412263389949,0.850481833053766
"Fam171b",0.0329565782720364,0.223500686018534,0.850481833053766
"Eftud2",0.0329369576049126,0.223776596753514,0.850481833053766
"Arpc5",0.0329284643313908,0.223896106718972,0.850481833053766
"Sez6l",0.0329043834060546,0.224235200422655,0.850481833053766
"Nhlrc2",0.032868874296586,0.22473588801483,0.850481833053766
"Frg1",0.0328659147510255,0.224777654364432,0.850481833053766
"Chst11",0.032862887809484,0.224820377564608,0.850481833053766
"Fuca1",0.0328488888549318,0.225018038567145,0.850481833053766
"Fmn2",0.0328476023015992,0.225036210530769,0.850481833053766
"Ktn1",0.0328454189498654,0.225067051748385,0.850481833053766
"Dopey1",0.0328351758324009,0.225211782494358,0.850481833053766
"Adam15",0.0328196945845006,0.225430651712707,0.850481833053766
"Cntn4",0.0328005690485994,0.225701252217549,0.850481833053766
"Lrmda",0.0327865296783574,0.225900037718168,0.850481833053766
"2810474O19Rik",0.0327789402247069,0.226007549869857,0.850481833053766
"Soga3",0.0327645937800797,0.2262108811545,0.850481833053766
"Map6",0.0327525360911863,0.226381874864215,0.850481833053766
"Nova1",0.032746383011261,0.22646916902924,0.850481833053766
"Fam193a",0.0327427476926124,0.226520754814516,0.850481833053766
"Rbpms",0.0327235014540993,0.226794001700638,0.850481833053766
"Mtch2",0.0326885205176313,0.22729124176713,0.850481833053766
"Hsbp1",0.0326787264834008,0.227430599062875,0.850481833053766
"Tgfb1",0.0326711273284524,0.227538767779697,0.850481833053766
"Scn9a",0.0326555334039596,0.227760851200765,0.850481833053766
"Heatr6",0.0326498918543455,0.227841234244826,0.850481833053766
"Fundc1",0.0326483485913817,0.227863226786603,0.850481833053766
"Aff2",0.0326419600977294,0.227954283218237,0.850481833053766
"Ptdss2",0.0326390201417101,0.227996195677847,0.850481833053766
"Pafah1b1",0.0326142911209626,0.228348953434896,0.850481833053766
"Galnt13",0.0326019163161004,0.228525624863117,0.850481833053766
"Kpnb1",0.0325966157471572,0.228601329253458,0.850481833053766
"Galk2",0.0325790708158365,0.228852038708055,0.850481833053766
"Dtnbp1",0.0325758599035061,0.228897942409872,0.850481833053766
"Tmem106a",0.0325686873491583,0.229000506008942,0.850481833053766
"Chd8",0.032565138262593,0.229051268085941,0.850481833053766
"Pdss1",0.0325480604574713,0.229295641356618,0.850481833053766
"Wbp2",0.0325381973972294,0.229436860300805,0.850481833053766
"Skap2",0.0325166482479746,0.229745615294573,0.850481833053766
"Cfap74",0.0325123732701345,0.22980690201324,0.850481833053766
"R3hcc1l",0.0325048552139209,0.229914710161366,0.850481833053766
"Cltc",0.032474603962939,0.230348873131273,0.850481833053766
"Taf3",0.0324652780302874,0.230482835336702,0.850481833053766
"Nt5m",0.0324538776041061,0.230646671706833,0.850481833053766
"Rfc2",0.0324410834240242,0.23083063626494,0.850481833053766
"Zc3h12b",0.0324354209155272,0.230912089408234,0.850481833053766
"Wdpcp",0.0324274898988244,0.231026208520148,0.850481833053766
"Pja2",0.0324068580658418,0.231323266711003,0.850481833053766
"Ap3m2",0.0324041517019119,0.231362253176236,0.850481833053766
"Fig4",0.0323960018567969,0.231479683745883,0.850481833053766
"Zbtb20",0.0323759865888902,0.231768261825906,0.850481833053766
"Txndc9",0.0323537186434082,0.232089618538895,0.850481833053766
"Mcu",0.032329552767118,0.232438722317159,0.850481833053766
"Nob1",0.0323279813404468,0.232461436258808,0.850481833053766
"Pip5k1a",0.032323439388062,0.232527096046444,0.850481833053766
"Phactr2",0.0323130966871341,0.23267666219181,0.850481833053766
"Zfp467",0.0323129433977499,0.232678879427358,0.850481833053766
"Dlg2",0.0323059905099094,0.232779464366336,0.850481833053766
"Vps4b",0.0322658829933859,0.233360286983968,0.850481833053766
"Safb",0.0322567300878726,0.233492979795589,0.850481833053766
"Asxl2",0.0322480685405588,0.233618598418506,0.850481833053766
"March3",0.032241996804135,0.23370668548032,0.850481833053766
"Cdyl2",0.0322339755236053,0.233823092037307,0.850481833053766
"Rock1",0.032231185348202,0.233863593287094,0.850481833053766
"Nipal2",0.0321987775392534,0.234334378048118,0.851357288000721
"Hars",0.0321722096060184,0.23472082752601,0.851357288000721
"Dgka",0.0321479147263709,0.23507460825954,0.851357288000721
"Fbxo18",0.0321430203546412,0.235145925450503,0.851357288000721
"Fuca2",0.0321284220994808,0.235358731374344,0.851357288000721
"Pdcd6ip",0.0321278729425797,0.235366739360311,0.851357288000721
"Park7",0.0320922939582943,0.235885974367489,0.851357288000721
"Top2b",0.0320813223035239,0.236046256427362,0.851357288000721
"St8sia4",0.0320797187548854,0.23606968869749,0.851357288000721
"Kcnt2",0.0320620645138005,0.236327774528164,0.851357288000721
"Aatf",0.0320613756008922,0.236337849725681,0.851357288000721
"Iah1",0.0320587701788449,0.236375956185199,0.851357288000721
"Gabrb2",0.0320501414737165,0.236502189145261,0.851357400199536
"Syncrip",0.0320134595950448,0.23703935520695,0.852832960361264
"Maz",0.0320017580430553,0.237210892720496,0.852832960361264
"Zc2hc1a",0.0319751400363305,0.237601422531571,0.852981933117214
"Arid4a",0.0319729290591901,0.23763388158624,0.852981933117214
"Nrsn2",0.0319360324940441,0.238176016840837,0.852981933117214
"Ripk2",0.0319325620768245,0.238227053842625,0.852981933117214
"Far1os",0.0319270425100508,0.238308242141948,0.852981933117214
"Lpp",0.0319245885669528,0.238344343896524,0.852981933117214
"Lnpep",0.0318746243724689,0.239080242500779,0.853303378886171
"Ndufa2",0.0318640333724064,0.239236437689489,0.853303378886171
"Ankrd26",0.0318637423090807,0.239240731282071,0.853303378886171
"Adam9",0.0318580224608208,0.239325118088956,0.853303378886171
"Tbk1",0.0318544591838097,0.239377698888943,0.853303378886171
"Ankrd24",0.0318425679346359,0.239553228674075,0.853303378886171
"Mir142hg",0.0318382196331337,0.239617437701494,0.853303378886171
"Myl6",0.0318348998823264,0.239666466833619,0.853303378886171
"Cul9",0.0318186202596021,0.239907001547043,0.853303378886171
"Tmem208",0.0317837557721672,0.240422703086885,0.853303378886171
"Rai1",0.031777642537301,0.240513207944437,0.853303378886171
"Gmfb",0.031772938424597,0.240582867435211,0.853303378886171
"Pstk",0.0317561765305179,0.240831196510842,0.853303378886171
"Ubl7",0.0317414180825795,0.241049993585255,0.853303378886171
"Bcap29",0.0317099833279438,0.24151648637071,0.853303378886171
"Srcap",0.0316878998041061,0.241844585957264,0.853303378886171
"Pitpna",0.0316854394907686,0.241881158740603,0.853303378886171
"Tpk1",0.0316691304806185,0.242123691967189,0.853303378886171
"Serinc1",0.0316685925273177,0.242131694845025,0.853303378886171
"Sdf4",0.0316437255172179,0.242501832548703,0.853303378886171
"Ube2a",0.0316370841855025,0.242600753922832,0.853303378886171
"Wipf2",0.031624257772877,0.242791881126479,0.853303378886171
"Phyh",0.0316236022287561,0.24280165227151,0.853303378886171
"Pcdh11x",0.0316150349925486,0.242929375713658,0.853303378886171
"0610030E20Rik",0.0316149356736595,0.242930856672015,0.853303378886171
"Rps6ka2",0.0316140128265274,0.242944617682568,0.853303378886171
"Sft2d2",0.0316099061328351,0.243005861174394,0.853303378886171
"Gm26691",0.031609349287984,0.243014166286216,0.853303378886171
"Lamp1",0.0316026362670039,0.243114303916279,0.853303378886171
"4930402H24Rik",0.0315653668025191,0.243670776622195,0.854076227312759
"Skil",0.031562453675078,0.243714310343472,0.854076227312759
"Rab11fip3",0.0315426262653867,0.244010755768339,0.854284158655348
"Ly6e",0.0315415459087549,0.244026915761763,0.854284158655348
"Ralgapa2",0.0314992919633662,0.244659540013135,0.855266121720415
"2900011O08Rik",0.0314786717245556,0.24496868248187,0.855266121720415
"Mtmr6",0.0314676263343143,0.245134389599269,0.855266121720415
"Tmem132b",0.0314564356770766,0.24530235616431,0.855266121720415
"Med13",0.0314515613086972,0.245375543377193,0.855266121720415
"Pak7",0.0314302224175443,0.245696120669458,0.855266121720415
"Lpcat1",0.0314082431867409,0.246026624474158,0.855266121720415
"Mphosph8",0.031405225804317,0.246072021435823,0.855266121720415
"Anapc15",0.0314045392638038,0.246082351357742,0.855266121720415
"Rnf214",0.0313491616593432,0.246916581872642,0.857353183546237
"Sepsecs",0.0313410689827995,0.24703865872982,0.857353183546237
"Lin52",0.0313282558033169,0.247232030037044,0.857353183546237
"Htt",0.0313165600837086,0.24740862950181,0.857353183546237
"Nab1",0.0313141258011357,0.247445397030021,0.857353183546237
"Zcchc18",0.0312945172479683,0.247741704987683,0.85793918985981
"Supt16",0.0312571052780128,0.248307731202474,0.859017412662507
"Eif2s2",0.0312380918609085,0.248595741717191,0.85957297469204
"Zdhhc9",0.0312205995004493,0.248860917701018,0.859647861878533
"Fgf12",0.031216329268302,0.248925682410132,0.859647861878533
"Fbxw11",0.0312114504301784,0.248999691982012,0.859647861878533
"Eif4g2",0.0311833568113134,0.249426157362601,0.859772891849037
"Rnf185",0.0311754876060705,0.249545704453071,0.859772891849037
"Ppfibp2",0.0311426933575747,0.250044337488339,0.860160781900045
"Bin2",0.031132565429383,0.250198471955381,0.860160781900045
