"gene","rho","pval","padj"
"Anxa3",0.446470406626641,0.168644193337254,0.512018986989346
"Taok3",0.446470406626641,0.168644193337254,0.512018986989346
"Apobec1",0.446470406626641,0.168644193337254,0.512018986989346
"Arhgap45",0.446470406626641,0.168644193337254,0.512018986989346
"Srsf2",0.446470406626641,0.168644193337254,0.512018986989346
"Gm5086",0.446470406626641,0.168644193337254,0.512018986989346
"Parp8",0.446470406626641,0.168644193337254,0.512018986989346
"Ftl1",0.441914586150859,0.173559069899397,0.522229153691331
"Maml2",0.441914586150859,0.173559069899397,0.522229153691331
"Pten",0.441914586150859,0.173559069899397,0.522229153691331
"AC149090.1",0.441914586150859,0.173559069899397,0.522229153691331
"Phc2",0.437358765675077,0.17856077880913,0.527067562011159
"Wasl",0.437358765675077,0.17856077880913,0.527067562011159
"Washc2",0.437358765675077,0.17856077880913,0.527067562011159
"Exoc5",0.437358765675077,0.17856077880913,0.527067562011159
"Mtif2",0.437358765675077,0.17856077880913,0.527067562011159
"Trps1",0.437358765675077,0.17856077880913,0.527067562011159
"Uhrf2",0.437358765675077,0.17856077880913,0.527067562011159
"Lcor",0.437358765675077,0.17856077880913,0.527067562011159
"Eif5b",0.432802945199295,0.183649498353882,0.532741863759322
"Arhgef11",0.432802945199295,0.183649498353882,0.532741863759322
"Krcc1",0.432802945199295,0.183649498353882,0.532741863759322
"Rab6a",0.432802945199295,0.183649498353882,0.532741863759322
"R3hdm2",0.432802945199295,0.183649498353882,0.532741863759322
"Stag1",0.432802945199295,0.183649498353882,0.532741863759322
"Cltc",0.432802945199295,0.183649498353882,0.532741863759322
"Fgd4",0.432802945199295,0.183649498353882,0.532741863759322
"Akap8",0.432802945199295,0.183649498353882,0.532741863759322
"Ptprc",0.428247124723513,0.188825381248519,0.53620034422048
"Tor1aip1",0.428247124723513,0.188825381248519,0.53620034422048
"Sirpa",0.428247124723513,0.188825381248519,0.53620034422048
"Abhd12",0.428247124723513,0.188825381248519,0.53620034422048
"Tbl1xr1",0.428247124723513,0.188825381248519,0.53620034422048
"Kdm5a",0.428247124723513,0.188825381248519,0.53620034422048
"Rps13",0.428247124723513,0.188825381248519,0.53620034422048
"Cdkal1",0.428247124723513,0.188825381248519,0.53620034422048
"Psen1",0.428247124723513,0.188825381248519,0.53620034422048
"Eif4g1",0.428247124723513,0.188825381248519,0.53620034422048
"Luzp1",0.424657534246575,0.192965005424778,0.543501791350574
"Vamp4",0.423691304247731,0.194088554513999,0.543501791350574
"Cd84",0.423691304247731,0.194088554513999,0.543501791350574
"Mknk1",0.423691304247731,0.194088554513999,0.543501791350574
"Dhx15",0.423691304247731,0.194088554513999,0.543501791350574
"Micu2",0.423691304247731,0.194088554513999,0.543501791350574
"Cd86",0.423691304247731,0.194088554513999,0.543501791350574
"Gbf1",0.423691304247731,0.194088554513999,0.543501791350574
"Sumo1",0.419135483771949,0.199439119366812,0.547847050342304
"Gna12",0.419135483771949,0.199439119366812,0.547847050342304
"Rnf216",0.419135483771949,0.199439119366812,0.547847050342304
"Znrf2",0.419135483771949,0.199439119366812,0.547847050342304
"Arid5b",0.419135483771949,0.199439119366812,0.547847050342304
"Cyba",0.419135483771949,0.199439119366812,0.547847050342304
"Rnf111",0.419135483771949,0.199439119366812,0.547847050342304
"Syncrip",0.419135483771949,0.199439119366812,0.547847050342304
"H2-Ab1",0.417808219178082,0.201014370119365,0.551423931074726
"Tmem87b",0.414579663296167,0.204877151119172,0.554486552425748
"Enox2",0.414579663296167,0.204877151119172,0.554486552425748
"Snd1",0.414579663296167,0.204877151119172,0.554486552425748
"Setd5",0.414579663296167,0.204877151119172,0.554486552425748
"Cotl1",0.414579663296167,0.204877151119172,0.554486552425748
"Rab1a",0.414579663296167,0.204877151119172,0.554486552425748
"Phf20l1",0.414579663296167,0.204877151119172,0.554486552425748
"Wdr7",0.414579663296167,0.204877151119172,0.554486552425748
"Ambra1",0.410023842820385,0.210402699089904,0.56116651183952
"Rb1",0.410023842820385,0.210402699089904,0.56116651183952
"Cwf19l2",0.410023842820385,0.210402699089904,0.56116651183952
"Slc43a2",0.410023842820385,0.210402699089904,0.56116651183952
"Pik3cg",0.410023842820385,0.210402699089904,0.56116651183952
"Aoah",0.409205133808949,0.211404953049873,0.562755965156144
"Cd74",0.408675799086758,0.212054463248095,0.562755965156144
"H2-Eb1",0.408015205494555,0.212866689907737,0.562755965156144
"Soat1",0.405468022344603,0.216015786526009,0.562755965156144
"Zeb2",0.405468022344603,0.216015786526009,0.562755965156144
"Caprin1",0.405468022344603,0.216015786526009,0.562755965156144
"Ogt",0.405468022344603,0.216015786526009,0.562755965156144
"Pnisr",0.405468022344603,0.216015786526009,0.562755965156144
"Ccz1",0.405468022344603,0.216015786526009,0.562755965156144
"Mef2a",0.405468022344603,0.216015786526009,0.562755965156144
"Tbc1d22a",0.405468022344603,0.216015786526009,0.562755965156144
"AY036118",0.405468022344603,0.216015786526009,0.562755965156144
"Birc6",0.405468022344603,0.216015786526009,0.562755965156144
"Unc93b1",0.405468022344603,0.216015786526009,0.562755965156144
"Cstf3",0.400912201868821,0.221716410534838,0.571705533677953
"Stau1",0.400912201868821,0.221716410534838,0.571705533677953
"Atp6v0b",0.400912201868821,0.221716410534838,0.571705533677953
"Akap13",0.400912201868821,0.221716410534838,0.571705533677953
"Esyt2",0.400912201868821,0.221716410534838,0.571705533677953
"Fkbp5",0.400912201868821,0.221716410534838,0.571705533677953
"H2-Aa",0.39868914365468,0.224529857967891,0.576325809726751
"Zfp704",0.396356381393038,0.227504542026855,0.576325809726751
"Dapp1",0.396356381393038,0.227504542026855,0.576325809726751
"Rpl27a",0.396356381393038,0.227504542026855,0.576325809726751
"Ggnbp2",0.396356381393038,0.227504542026855,0.576325809726751
"Mbtd1",0.396356381393038,0.227504542026855,0.576325809726751
"H2-K1",0.396356381393038,0.227504542026855,0.576325809726751
"Fermt3",0.396356381393038,0.227504542026855,0.576325809726751
"Btaf1",0.396356381393038,0.227504542026855,0.576325809726751
"Adam17",0.394977168949772,0.229274067969403,0.578862989834818
"Ms4a6c",0.394977168949772,0.229274067969403,0.578862989834818
"Mapkap1",0.391800560917256,0.233380125668916,0.578862989834818
"Ptprj",0.391800560917256,0.233380125668916,0.578862989834818
"Plekho1",0.391800560917256,0.233380125668916,0.578862989834818
"Tet2",0.391800560917256,0.233380125668916,0.578862989834818
"Hnrnpr",0.391800560917256,0.233380125668916,0.578862989834818
"Aig1",0.391800560917256,0.233380125668916,0.578862989834818
"Asah1",0.391800560917256,0.233380125668916,0.578862989834818
"Morf4l1",0.391800560917256,0.233380125668916,0.578862989834818
"Trappc9",0.391800560917256,0.233380125668916,0.578862989834818
"Fer",0.391800560917256,0.233380125668916,0.578862989834818
"Plekhm3",0.387244740441474,0.239343079848027,0.581508638042318
"Inpp5d",0.387244740441474,0.239343079848027,0.581508638042318
"Hspa5",0.387244740441474,0.239343079848027,0.581508638042318
"Tmem131l",0.387244740441474,0.239343079848027,0.581508638042318
"B4galt1",0.387244740441474,0.239343079848027,0.581508638042318
"Pik3cd",0.387244740441474,0.239343079848027,0.581508638042318
"Zfp710",0.387244740441474,0.239343079848027,0.581508638042318
"Myo9b",0.387244740441474,0.239343079848027,0.581508638042318
"Cacna1d",0.387244740441474,0.239343079848027,0.581508638042318
"Nudcd3",0.387244740441474,0.239343079848027,0.581508638042318
"Ikzf1",0.387244740441474,0.239343079848027,0.581508638042318
"Cpeb4",0.387244740441474,0.239343079848027,0.581508638042318
"Clk4",0.387244740441474,0.239343079848027,0.581508638042318
"Zfand3",0.387244740441474,0.239343079848027,0.581508638042318
"Gpcpd1",0.382688919965692,0.245393296645519,0.587721311894785
"Rab7",0.382688919965692,0.245393296645519,0.587721311894785
"Tmcc1",0.382688919965692,0.245393296645519,0.587721311894785
"4732471J01Rik",0.382688919965692,0.245393296645519,0.587721311894785
"9030624J02Rik",0.382688919965692,0.245393296645519,0.587721311894785
"Stx7",0.382688919965692,0.245393296645519,0.587721311894785
"Maf",0.382688919965692,0.245393296645519,0.587721311894785
"Zfp36l2",0.382688919965692,0.245393296645519,0.587721311894785
"Exoc6",0.382688919965692,0.245393296645519,0.587721311894785
"Pdia3",0.37813309948991,0.251530641821595,0.591888538272495
"Phf20",0.37813309948991,0.251530641821595,0.591888538272495
"Git2",0.37813309948991,0.251530641821595,0.591888538272495
"Sbf2",0.37813309948991,0.251530641821595,0.591888538272495
"Atp2b1",0.37813309948991,0.251530641821595,0.591888538272495
"Rasa1",0.37813309948991,0.251530641821595,0.591888538272495
"Hacd2",0.37813309948991,0.251530641821595,0.591888538272495
"Arhgap31",0.37813309948991,0.251530641821595,0.591888538272495
"Arid1b",0.37813309948991,0.251530641821595,0.591888538272495
"Pkig",0.373577279014128,0.257754954810169,0.596113692739669
"Naa15",0.373577279014128,0.257754954810169,0.596113692739669
"Psmd11",0.373577279014128,0.257754954810169,0.596113692739669
"Exoc3",0.373577279014128,0.257754954810169,0.596113692739669
"Atxn7l1",0.373577279014128,0.257754954810169,0.596113692739669
"Immp2l",0.373577279014128,0.257754954810169,0.596113692739669
"Blnk",0.373577279014128,0.257754954810169,0.596113692739669
"Nt5c2",0.373577279014128,0.257754954810169,0.596113692739669
"Madd",0.369021458538346,0.264066048723956,0.597701067683484
"Bank1",0.369021458538346,0.264066048723956,0.597701067683484
"Snx30",0.369021458538346,0.264066048723956,0.597701067683484
"Kdm4c",0.369021458538346,0.264066048723956,0.597701067683484
"Arpc1b",0.369021458538346,0.264066048723956,0.597701067683484
"Fchsd2",0.369021458538346,0.264066048723956,0.597701067683484
"Ntpcr",0.369021458538346,0.264066048723956,0.597701067683484
"Ctsh",0.369021458538346,0.264066048723956,0.597701067683484
"Scamp1",0.369021458538346,0.264066048723956,0.597701067683484
"Ndufs4",0.369021458538346,0.264066048723956,0.597701067683484
"Mapk8ip3",0.369021458538346,0.264066048723956,0.597701067683484
"H2-D1",0.369021458538346,0.264066048723956,0.597701067683484
"Rp2",0.364465638062564,0.270463710369742,0.602057586809824
"Rbpj",0.364465638062564,0.270463710369742,0.602057586809824
"Lysmd4",0.364465638062564,0.270463710369742,0.602057586809824
"Xylt1",0.364465638062564,0.270463710369742,0.602057586809824
"Ppcdc",0.364465638062564,0.270463710369742,0.602057586809824
"Klhl24",0.364465638062564,0.270463710369742,0.602057586809824
"Zfp654",0.364465638062564,0.270463710369742,0.602057586809824
"Ccnd3",0.364465638062564,0.270463710369742,0.602057586809824
"Gm4951",0.364465638062564,0.270463710369742,0.602057586809824
"Tcirg1",0.364465638062564,0.270463710369742,0.602057586809824
"Entpd1",0.364465638062564,0.270463710369742,0.602057586809824
"Atf6",0.359909817586782,0.276947700273761,0.610433850275899
"Fubp1",0.359909817586782,0.276947700273761,0.610433850275899
"Kpna3",0.359909817586782,0.276947700273761,0.610433850275899
"Mycbp2",0.359909817586782,0.276947700273761,0.610433850275899
"Susd6",0.359909817586782,0.276947700273761,0.610433850275899
"Golgb1",0.359909817586782,0.276947700273761,0.610433850275899
"Mrc1",0.358447488584475,0.279047192955164,0.614390711642832
"Scai",0.355353997111,0.283517752717117,0.618166676820582
"Arhgap15",0.355353997111,0.283517752717117,0.618166676820582
"Rps3a1",0.355353997111,0.283517752717117,0.618166676820582
"Arhgap22",0.355353997111,0.283517752717117,0.618166676820582
"Pld4",0.355353997111,0.283517752717117,0.618166676820582
"Ms4a6b",0.355353997111,0.283517752717117,0.618166676820582
"Tmem131",0.350798176635218,0.290173575781186,0.622593463870579
"Capza1",0.350798176635218,0.290173575781186,0.622593463870579
"P2rx7",0.350798176635218,0.290173575781186,0.622593463870579
"Cd37",0.350798176635218,0.290173575781186,0.622593463870579
"Hivep2",0.350798176635218,0.290173575781186,0.622593463870579
"Elk3",0.350798176635218,0.290173575781186,0.622593463870579
"Cox4i1",0.350798176635218,0.290173575781186,0.622593463870579
"Col4a3bp",0.350798176635218,0.290173575781186,0.622593463870579
"Map4k3",0.350798176635218,0.290173575781186,0.622593463870579
"Sgk3",0.346242356159436,0.29691485140291,0.629696517838735
"Hnrnpa3",0.346242356159436,0.29691485140291,0.629696517838735
"Cept1",0.346242356159436,0.29691485140291,0.629696517838735
"Actb",0.346242356159436,0.29691485140291,0.629696517838735
"Lrrk1",0.346242356159436,0.29691485140291,0.629696517838735
"Adap2",0.346242356159436,0.29691485140291,0.629696517838735
"Ly6e",0.346242356159436,0.29691485140291,0.629696517838735
"Pikfyve",0.341686535683654,0.303741235439923,0.636155139370544
"Dis3l2",0.341686535683654,0.303741235439923,0.636155139370544
"Abca1",0.341686535683654,0.303741235439923,0.636155139370544
"Hk2",0.341686535683654,0.303741235439923,0.636155139370544
"Rab21",0.341686535683654,0.303741235439923,0.636155139370544
"Xpo1",0.341686535683654,0.303741235439923,0.636155139370544
"Tnrc6b",0.341686535683654,0.303741235439923,0.636155139370544
"Gm26694",0.341686535683654,0.303741235439923,0.636155139370544
"Dlgap4",0.337130715207872,0.31065235774542,0.644611624139776
"Fam120a",0.337130715207872,0.31065235774542,0.644611624139776
"Gfm2",0.337130715207872,0.31065235774542,0.644611624139776
"Prpf39",0.337130715207872,0.31065235774542,0.644611624139776
"Arfgef1",0.33257489473209,0.3176478222527,0.648464057763601
"Atxn2",0.33257489473209,0.3176478222527,0.648464057763601
"Hip1",0.33257489473209,0.3176478222527,0.648464057763601
"Ahcyl2",0.33257489473209,0.3176478222527,0.648464057763601
"Tubgcp5",0.33257489473209,0.3176478222527,0.648464057763601
"Atp2c1",0.33257489473209,0.3176478222527,0.648464057763601
"Rnf130",0.33257489473209,0.3176478222527,0.648464057763601
"Mylip",0.33257489473209,0.3176478222527,0.648464057763601
"Slc38a6",0.33257489473209,0.3176478222527,0.648464057763601
"March6",0.33257489473209,0.3176478222527,0.648464057763601
"2310035C23Rik",0.328019074256308,0.324727207069298,0.657597022139331
"Rabl6",0.328019074256308,0.324727207069298,0.657597022139331
"Ubap2l",0.328019074256308,0.324727207069298,0.657597022139331
"Zmym6",0.328019074256308,0.324727207069298,0.657597022139331
"Acsl1",0.328019074256308,0.324727207069298,0.657597022139331
"Tns3",0.328019074256308,0.324727207069298,0.657597022139331
"A930015D03Rik",0.328019074256308,0.324727207069298,0.657597022139331
"Hck",0.323463253780526,0.331890064580612,0.662795292174337
"Bcl9",0.323463253780526,0.331890064580612,0.662795292174337
"Preb",0.323463253780526,0.331890064580612,0.662795292174337
"Ubl3",0.323463253780526,0.331890064580612,0.662795292174337
"Fam214a",0.323463253780526,0.331890064580612,0.662795292174337
"Mthfs",0.323463253780526,0.331890064580612,0.662795292174337
"Tbc1d9b",0.323463253780526,0.331890064580612,0.662795292174337
"Prpf4b",0.323463253780526,0.331890064580612,0.662795292174337
"Kidins220",0.323463253780526,0.331890064580612,0.662795292174337
"Strn3",0.323463253780526,0.331890064580612,0.662795292174337
"Lifr",0.323463253780526,0.331890064580612,0.662795292174337
"Nrip1",0.323463253780526,0.331890064580612,0.662795292174337
"Slf2",0.323463253780526,0.331890064580612,0.662795292174337
"Pan3",0.318907433304744,0.339135921562963,0.670632150475634
"U2surp",0.318907433304744,0.339135921562963,0.670632150475634
"Ogdh",0.318907433304744,0.339135921562963,0.670632150475634
"Rps6kb1",0.318907433304744,0.339135921562963,0.670632150475634
"Cyth4",0.318907433304744,0.339135921562963,0.670632150475634
"Wdfy4",0.314351612828962,0.34646427930598,0.679137262057062
"Arhgef12",0.314351612828962,0.34646427930598,0.679137262057062
"Faf2",0.314351612828962,0.34646427930598,0.679137262057062
"Rnf180",0.314351612828962,0.34646427930598,0.679137262057062
"Ep400",0.309795792353179,0.35387461374423,0.685674515498658
"Etnk1",0.309795792353179,0.35387461374423,0.685674515498658
"Fam168a",0.309795792353179,0.35387461374423,0.685674515498658
"Lpp",0.309795792353179,0.35387461374423,0.685674515498658
"Anks1",0.309795792353179,0.35387461374423,0.685674515498658
"Dock8",0.309795792353179,0.35387461374423,0.685674515498658
"Rrbp1",0.305239971877397,0.361366375598003,0.689601807497513
"Dido1",0.305239971877397,0.361366375598003,0.689601807497513
"Rngtt",0.305239971877397,0.361366375598003,0.689601807497513
"Picalm",0.305239971877397,0.361366375598003,0.689601807497513
"Ust",0.305239971877397,0.361366375598003,0.689601807497513
"Sash1",0.305239971877397,0.361366375598003,0.689601807497513
"Jmjd1c",0.305239971877397,0.361366375598003,0.689601807497513
"Eef1a1",0.305239971877397,0.361366375598003,0.689601807497513
"Bcas3",0.305239971877397,0.361366375598003,0.689601807497513
"Snx29",0.305239971877397,0.361366375598003,0.689601807497513
"Psmd1",0.300684151401615,0.368938990523154,0.692918904061625
"Sp3",0.300684151401615,0.368938990523154,0.692918904061625
"Reep3",0.300684151401615,0.368938990523154,0.692918904061625
"Rasa3",0.300684151401615,0.368938990523154,0.692918904061625
"Papd5",0.300684151401615,0.368938990523154,0.692918904061625
"Herc1",0.300684151401615,0.368938990523154,0.692918904061625
"Ccdc88a",0.300684151401615,0.368938990523154,0.692918904061625
"Akap10",0.300684151401615,0.368938990523154,0.692918904061625
"Dapk1",0.300684151401615,0.368938990523154,0.692918904061625
"Tnpo1",0.300684151401615,0.368938990523154,0.692918904061625
"Laptm4a",0.300684151401615,0.368938990523154,0.692918904061625
"Mapk1",0.300684151401615,0.368938990523154,0.692918904061625
"Dgkd",0.296128330925833,0.376591859269915,0.700127959360919
"Cfh",0.296128330925833,0.376591859269915,0.700127959360919
"Pik3ca",0.296128330925833,0.376591859269915,0.700127959360919
"Armc8",0.296128330925833,0.376591859269915,0.700127959360919
"Gm26904",0.296128330925833,0.376591859269915,0.700127959360919
"Pip4k2a",0.291572510450051,0.384324357850578,0.706694789162402
"4932438A13Rik",0.291572510450051,0.384324357850578,0.706694789162402
"D5Ertd579e",0.291572510450051,0.384324357850578,0.706694789162402
"Man2b1",0.291572510450051,0.384324357850578,0.706694789162402
"Taf1d",0.291572510450051,0.384324357850578,0.706694789162402
"Rps27a",0.291572510450051,0.384324357850578,0.706694789162402
"Papd4",0.291572510450051,0.384324357850578,0.706694789162402
"Ube2r2",0.287016689974269,0.392135837715948,0.710064803899999
"Pum1",0.287016689974269,0.392135837715948,0.710064803899999
"Srpk2",0.287016689974269,0.392135837715948,0.710064803899999
"Fgfr1op2",0.287016689974269,0.392135837715948,0.710064803899999
"Far1",0.287016689974269,0.392135837715948,0.710064803899999
"Lrmda",0.287016689974269,0.392135837715948,0.710064803899999
"Cryl1",0.287016689974269,0.392135837715948,0.710064803899999
"Fbxw11",0.287016689974269,0.392135837715948,0.710064803899999
"Rufy1",0.287016689974269,0.392135837715948,0.710064803899999
"Mia2",0.287016689974269,0.392135837715948,0.710064803899999
"Ube2d2a",0.287016689974269,0.392135837715948,0.710064803899999
"mt-Nd2",0.287016689974269,0.392135837715948,0.710064803899999
"Atp6ap1",0.282460869498487,0.400025625940467,0.715050276314874
"Tlr7",0.282460869498487,0.400025625940467,0.715050276314874
"Cap1",0.282460869498487,0.400025625940467,0.715050276314874
"Cdk14",0.282460869498487,0.400025625940467,0.715050276314874
"Cep68",0.282460869498487,0.400025625940467,0.715050276314874
"Dnmt3a",0.282460869498487,0.400025625940467,0.715050276314874
"Zfand5",0.282460869498487,0.400025625940467,0.715050276314874
"Prpf40a",0.277905049022705,0.407993025415916,0.715050276314874
"Tlk1",0.277905049022705,0.407993025415916,0.715050276314874
"Thoc2",0.277905049022705,0.407993025415916,0.715050276314874
"Ddi2",0.277905049022705,0.407993025415916,0.715050276314874
"Trafd1",0.277905049022705,0.407993025415916,0.715050276314874
"Arl6ip1",0.277905049022705,0.407993025415916,0.715050276314874
"Cpsf6",0.277905049022705,0.407993025415916,0.715050276314874
"Pcm1",0.277905049022705,0.407993025415916,0.715050276314874
"Dennd6a",0.277905049022705,0.407993025415916,0.715050276314874
"Peli2",0.277905049022705,0.407993025415916,0.715050276314874
"Gm32036",0.277905049022705,0.407993025415916,0.715050276314874
"Exoc2",0.277905049022705,0.407993025415916,0.715050276314874
"Kcnk13",0.277905049022705,0.407993025415916,0.715050276314874
"Selenop",0.277905049022705,0.407993025415916,0.715050276314874
"Btbd9",0.277905049022705,0.407993025415916,0.715050276314874
"Gtpbp2",0.277905049022705,0.407993025415916,0.715050276314874
"Tcf4",0.277905049022705,0.407993025415916,0.715050276314874
"Fbrsl1",0.273349228546923,0.416037315053588,0.724744899994127
"Ptpro",0.273349228546923,0.416037315053588,0.724744899994127
"Glud1",0.273349228546923,0.416037315053588,0.724744899994127
"Kif13b",0.273349228546923,0.416037315053588,0.724744899994127
"Rpsa",0.273349228546923,0.416037315053588,0.724744899994127
"Xiap",0.268793408071141,0.424157749994814,0.734454971903541
"Dram2",0.268793408071141,0.424157749994814,0.734454971903541
"Rpl9",0.268793408071141,0.424157749994814,0.734454971903541
"Foxp1",0.268793408071141,0.424157749994814,0.734454971903541
"Zfand6",0.268793408071141,0.424157749994814,0.734454971903541
"Rap1b",0.268793408071141,0.424157749994814,0.734454971903541
"Rap1gds1",0.264237587595359,0.432353561829766,0.741649822713932
"Invs",0.264237587595359,0.432353561829766,0.741649822713932
"Ranbp10",0.264237587595359,0.432353561829766,0.741649822713932
"Wdfy2",0.264237587595359,0.432353561829766,0.741649822713932
"Ylpm1",0.264237587595359,0.432353561829766,0.741649822713932
"Gm37240",0.259681767119577,0.440623958824401,0.744451692775285
"Serbp1",0.259681767119577,0.440623958824401,0.744451692775285
"Nr2c2",0.259681767119577,0.440623958824401,0.744451692775285
"Ube3a",0.259681767119577,0.440623958824401,0.744451692775285
"2010111I01Rik",0.259681767119577,0.440623958824401,0.744451692775285
"Pvt1",0.259681767119577,0.440623958824401,0.744451692775285
"Fgd2",0.259681767119577,0.440623958824401,0.744451692775285
"Vav1",0.259681767119577,0.440623958824401,0.744451692775285
"Ralgps2",0.255125946643795,0.448968126155451,0.75038629694359
"Akt3",0.255125946643795,0.448968126155451,0.75038629694359
"Rps4x",0.255125946643795,0.448968126155451,0.75038629694359
"Hltf",0.255125946643795,0.448968126155451,0.75038629694359
"Usp33",0.255125946643795,0.448968126155451,0.75038629694359
"Rps6ka1",0.255125946643795,0.448968126155451,0.75038629694359
"Cux1",0.255125946643795,0.448968126155451,0.75038629694359
"Naa16",0.255125946643795,0.448968126155451,0.75038629694359
"Rpl23",0.255125946643795,0.448968126155451,0.75038629694359
"Baz2b",0.250570126168013,0.457385226153353,0.756315128258493
"Atp2a2",0.250570126168013,0.457385226153353,0.756315128258493
"Nipa2",0.250570126168013,0.457385226153353,0.756315128258493
"Lims1",0.250570126168013,0.457385226153353,0.756315128258493
"Rhobtb1",0.250570126168013,0.457385226153353,0.756315128258493
"Fbxl20",0.250570126168013,0.457385226153353,0.756315128258493
"Wipf1",0.246014305692231,0.465874398552992,0.76721077543107
"Mitf",0.246014305692231,0.465874398552992,0.76721077543107
"Qrich1",0.246014305692231,0.465874398552992,0.76721077543107
"Nol4l",0.241458485216449,0.474434760752164,0.767535081697611
"Dhx36",0.241458485216449,0.474434760752164,0.767535081697611
"Fcgr1",0.241458485216449,0.474434760752164,0.767535081697611
"Cd33",0.241458485216449,0.474434760752164,0.767535081697611
"Fto",0.241458485216449,0.474434760752164,0.767535081697611
"Prkcd",0.241458485216449,0.474434760752164,0.767535081697611
"Aff4",0.241458485216449,0.474434760752164,0.767535081697611
"Taf15",0.241458485216449,0.474434760752164,0.767535081697611
"Dync1h1",0.241458485216449,0.474434760752164,0.767535081697611
"Dab2",0.241458485216449,0.474434760752164,0.767535081697611
"Fam49b",0.241458485216449,0.474434760752164,0.767535081697611
"Xrn2",0.236902664740667,0.483065408077625,0.775902194835898
"Msn",0.236902664740667,0.483065408077625,0.775902194835898
"Daglb",0.236902664740667,0.483065408077625,0.775902194835898
"Slc7a7",0.236902664740667,0.483065408077625,0.775902194835898
"Il18",0.236902664740667,0.483065408077625,0.775902194835898
"Tmem161b",0.236902664740667,0.483065408077625,0.775902194835898
"Rictor",0.236902664740667,0.483065408077625,0.775902194835898
"Hps3",0.232346844264885,0.491765414058625,0.781790843294776
"Skil",0.232346844264885,0.491765414058625,0.781790843294776
"Zranb2",0.232346844264885,0.491765414058625,0.781790843294776
"Rsrc2",0.232346844264885,0.491765414058625,0.781790843294776
"Acer3",0.232346844264885,0.491765414058625,0.781790843294776
"Chd8",0.232346844264885,0.491765414058625,0.781790843294776
"Tcf12",0.232346844264885,0.491765414058625,0.781790843294776
"Osbpl11",0.232346844264885,0.491765414058625,0.781790843294776
"Hnrnpm",0.232346844264885,0.491765414058625,0.781790843294776
"Arhgap24",0.227791023789103,0.50053383070781,0.792610042509073
"Znrf3",0.227791023789103,0.50053383070781,0.792610042509073
"Hdac9",0.227791023789103,0.50053383070781,0.792610042509073
"Stat1",0.223235203313321,0.509369688809352,0.796605268556222
"Cul3",0.223235203313321,0.509369688809352,0.796605268556222
"Mgat5",0.223235203313321,0.509369688809352,0.796605268556222
"Pkn2",0.223235203313321,0.509369688809352,0.796605268556222
"Fam193a",0.223235203313321,0.509369688809352,0.796605268556222
"Pou2f2",0.223235203313321,0.509369688809352,0.796605268556222
"Gm26916",0.223235203313321,0.509369688809352,0.796605268556222
"Pcsk7",0.223235203313321,0.509369688809352,0.796605268556222
"Gm26542",0.223235203313321,0.509369688809352,0.796605268556222
"H3f3b",0.223235203313321,0.509369688809352,0.796605268556222
"Wac",0.223235203313321,0.509369688809352,0.796605268556222
"Ube2w",0.218679382837538,0.518271998214228,0.801218349459821
"Mecp2",0.218679382837538,0.518271998214228,0.801218349459821
"Irak2",0.218679382837538,0.518271998214228,0.801218349459821
"Eea1",0.218679382837538,0.518271998214228,0.801218349459821
"Arih2",0.218679382837538,0.518271998214228,0.801218349459821
"Basp1",0.218679382837538,0.518271998214228,0.801218349459821
"Litaf",0.218679382837538,0.518271998214228,0.801218349459821
"Morc3",0.218679382837538,0.518271998214228,0.801218349459821
"Cep350",0.214123562361756,0.527239748142483,0.806437160227026
"Serf2",0.214123562361756,0.527239748142483,0.806437160227026
"Kpna4",0.214123562361756,0.527239748142483,0.806437160227026
"C1qb",0.214123562361756,0.527239748142483,0.806437160227026
"Gsap",0.214123562361756,0.527239748142483,0.806437160227026
"Ttc28",0.214123562361756,0.527239748142483,0.806437160227026
"Itpr2",0.214123562361756,0.527239748142483,0.806437160227026
"Pde7b",0.214123562361756,0.527239748142483,0.806437160227026
"Sipa1l2",0.214123562361756,0.527239748142483,0.806437160227026
"Itgb1",0.214123562361756,0.527239748142483,0.806437160227026
"Dhx30",0.214123562361756,0.527239748142483,0.806437160227026
"Vps54",0.214123562361756,0.527239748142483,0.806437160227026
"Rnf149",0.209567741885974,0.536271907492393,0.814084948291083
"Pign",0.209567741885974,0.536271907492393,0.814084948291083
"Pbx3",0.209567741885974,0.536271907492393,0.814084948291083
"Ctsa",0.209567741885974,0.536271907492393,0.814084948291083
"Snx6",0.209567741885974,0.536271907492393,0.814084948291083
"Rin3",0.209567741885974,0.536271907492393,0.814084948291083
"Pcbp2",0.209567741885974,0.536271907492393,0.814084948291083
"Tmem245",0.205011921410192,0.545367425156373,0.821101291119103
"Hpgds",0.205011921410192,0.545367425156373,0.821101291119103
"Hexa",0.205011921410192,0.545367425156373,0.821101291119103
"Calm1",0.205011921410192,0.545367425156373,0.821101291119103
"Supt3",0.205011921410192,0.545367425156373,0.821101291119103
"Ms4a6d",0.203196347031963,0.549009566448279,0.82596893789797
"Rpl41",0.20045610093441,0.554525230343538,0.828096479336984
"Mindy2",0.20045610093441,0.554525230343538,0.828096479336984
"Nsf",0.20045610093441,0.554525230343538,0.828096479336984
"Ddx24",0.20045610093441,0.554525230343538,0.828096479336984
"Wdr33",0.20045610093441,0.554525230343538,0.828096479336984
"Xpr1",0.195900280458628,0.563744232908762,0.833235436488134
